user_id,order_id,order_date,order_amount,delivery_time_mins,used_promo,delivery_fee,order_time
U0305,O103212,2023-06-16,25.22,39,0,4.14,Late Night
U0305,O969914,2023-09-13,31.78,29,1,0.11,Afternoon
U0305,O225801,2023-10-19,38.0,13,1,3.39,Late Night
U0305,O124220,2024-03-10,23.78,56,0,3.86,Late Night
U0307,O878639,2023-12-08,33.21,21,1,4.29,Afternoon
U0307,O505427,2023-07-14,30.34,49,1,4.08,Morning
U0307,O830806,2023-05-29,26.08,74,1,4.86,Morning
U0308,O712840,2023-12-06,11.29,52,0,1.44,Evening
U0308,O228824,2023-09-12,16.66,24,0,0.44,Morning
U0309,O846355,2023-07-07,27.14,15,0,1.0,Late Night
U0309,O774075,2024-03-06,32.82,44,1,2.87,Afternoon
U0309,O740360,2023-07-04,14.84,29,0,4.59,Afternoon
U0309,O596184,2024-02-11,15.0,67,1,0.61,Morning
U0309,O104090,2024-02-13,22.26,43,0,0.1,Morning
U0309,O840537,2024-02-14,29.37,12,1,3.43,Late Night
U0309,O744256,2023-09-22,22.8,30,0,1.52,Evening
U0310,O564151,2023-11-21,12.36,49,0,1.65,Afternoon
U0310,O984507,2023-03-12,50.29,18,1,2.65,Afternoon
U0310,O254473,2024-01-12,20.41,19,1,3.78,Morning
U0310,O707539,2023-11-30,30.29,40,0,1.81,Morning
U0310,O138886,2024-02-11,19.49,21,0,2.84,Evening
U0311,O644929,2023-09-21,10.84,54,1,1.56,Evening
U0311,O353301,2024-01-11,6.06,44,0,0.17,Afternoon
U0313,O476394,2023-04-17,32.73,59,0,0.16,Evening
U0313,O622485,2023-06-19,5.25,60,1,3.02,Evening
U0313,O390534,2023-07-05,18.11,42,1,4.46,Evening
U0313,O731615,2023-10-18,31.18,37,1,1.04,Morning
U0313,O378252,2023-05-27,21.16,27,0,3.82,Evening
U0313,O960359,2023-12-18,22.65,34,1,4.46,Morning
U0314,O742811,2024-02-13,27.69,20,1,2.26,Late Night
U0314,O782561,2023-10-10,22.48,25,0,2.62,Afternoon
U0314,O988750,2024-01-29,25.6,39,0,3.28,Evening
U0315,O104369,2023-12-29,11.64,51,0,2.43,Evening
U0316,O639745,2023-02-18,-0.77,30,0,2.41,Evening
U0316,O887560,2023-02-18,35.97,56,0,2.78,Afternoon
U0316,O402094,2024-01-04,15.87,34,0,0.51,Afternoon
U0316,O666695,2023-10-30,35.8,55,0,4.31,Afternoon
U0317,O884429,2023-11-05,41.53,66,0,2.35,Evening
U0317,O662347,2024-02-26,18.66,32,1,4.44,Late Night
U0317,O226228,2024-02-25,22.12,41,0,0.27,Late Night
U0318,O375251,2024-01-10,29.63,41,0,2.59,Late Night
U0318,O378606,2023-11-24,24.74,10,0,2.59,Evening
U0319,O241295,2024-02-04,1.62,25,0,3.2,Late Night
U0319,O917187,2023-11-28,24.62,31,0,0.11,Morning
U0319,O347795,2023-10-20,34.53,46,0,1.17,Evening
U0320,O783429,2023-05-25,31.71,39,1,4.88,Morning
U0320,O548636,2024-01-25,29.35,10,0,3.39,Evening
U0320,O291239,2023-09-26,25.34,29,1,3.95,Morning
U0320,O246539,2024-02-21,10.43,12,0,3.24,Evening
U0320,O553035,2024-02-01,18.03,52,1,1.37,Late Night
U0320,O700988,2023-07-21,3.88,36,1,2.55,Morning
U0320,O563002,2023-10-25,14.5,47,0,2.01,Late Night
U0321,O656387,2023-12-30,26.43,10,1,4.63,Late Night
U0322,O151993,2023-12-10,19.27,36,1,4.0,Late Night
U0322,O340310,2024-01-09,16.11,32,1,0.72,Evening
U0325,O652810,2023-02-12,40.66,10,0,3.95,Morning
U0325,O407248,2023-02-26,20.12,11,1,4.87,Afternoon
U0325,O960352,2023-12-15,24.49,11,1,3.56,Afternoon
U0325,O684087,2023-05-24,22.48,33,0,4.59,Afternoon
U0325,O112875,2023-05-17,34.26,29,0,2.83,Afternoon
U0325,O984729,2023-03-01,21.71,41,0,2.46,Late Night
U0326,O838165,2023-05-16,16.92,31,1,4.4,Late Night
U0326,O718214,2024-03-12,19.47,54,0,2.24,Late Night
U0326,O597275,2023-05-14,11.92,38,0,2.96,Evening
U0326,O302945,2023-02-17,38.62,35,1,3.94,Late Night
U0326,O389647,2023-02-13,5.74,22,0,4.13,Morning
U0327,O234962,2023-09-22,47.06,36,0,2.46,Morning
U0327,O741067,2023-08-17,10.01,59,1,1.98,Afternoon
U0327,O157941,2023-08-02,26.86,51,1,0.36,Late Night
U0327,O655564,2024-02-23,19.93,38,0,2.8,Evening
U0327,O250434,2023-08-17,8.48,49,1,4.2,Late Night
U0328,O915014,2023-12-06,9.94,52,0,1.33,Evening
U0328,O751176,2023-06-17,9.37,45,1,1.64,Afternoon
U0328,O432597,2024-01-16,23.5,34,0,2.53,Afternoon
U0328,O762600,2024-02-09,25.15,29,1,4.71,Late Night
U0328,O770534,2023-07-28,24.11,25,1,4.2,Morning
U0328,O567453,2024-01-22,19.81,60,0,0.25,Evening
U0328,O306994,2023-10-24,16.57,47,0,0.41,Morning
U0328,O933721,2024-02-15,28.94,41,0,0.71,Evening
U0328,O614771,2024-02-21,40.77,46,0,2.55,Afternoon
U0328,O791349,2023-08-09,16.36,52,1,2.16,Morning
U0329,O244608,2023-03-30,48.83,33,0,3.7,Afternoon
U0329,O143815,2023-02-13,27.16,37,0,3.57,Afternoon
U0329,O783045,2023-08-17,33.31,46,1,0.27,Late Night
U0329,O556123,2023-09-03,26.0,42,1,4.13,Late Night
U0329,O984336,2023-09-17,27.86,37,0,4.77,Evening
U0330,O393805,2023-07-17,20.71,47,1,0.59,Evening
U0330,O221246,2023-12-23,32.88,41,0,4.64,Late Night
U0331,O806167,2023-09-19,34.28,40,0,0.92,Late Night
U0331,O512167,2023-10-17,50.84,15,0,1.61,Morning
U0332,O570917,2023-12-24,30.58,20,0,2.82,Afternoon
U0332,O629740,2023-12-16,30.47,31,0,4.81,Afternoon
U0332,O925613,2023-07-23,26.08,51,1,0.7,Morning
U0332,O722186,2023-07-13,20.65,54,0,4.56,Afternoon
U0333,O339317,2024-01-22,24.83,24,0,3.09,Evening
U0333,O823983,2023-05-26,10.84,14,1,2.22,Evening
U0333,O439112,2023-11-28,18.68,42,0,2.43,Morning
U0333,O541371,2023-07-08,35.13,18,0,2.29,Evening
U0333,O576154,2024-01-05,27.34,52,0,4.67,Late Night
U0333,O104329,2023-09-09,34.47,21,1,3.57,Morning
U0334,O859925,2023-09-10,19.22,39,1,1.08,Morning
U0334,O578803,2023-03-27,32.25,22,0,3.53,Late Night
U0334,O225223,2024-03-03,22.96,10,1,1.24,Afternoon
U0334,O136719,2023-09-03,21.0,10,0,3.99,Late Night
U0335,O404431,2023-04-22,26.58,37,1,2.39,Late Night
U0337,O737293,2023-07-02,45.41,42,0,2.78,Evening
U0337,O192529,2023-09-23,32.79,18,0,2.55,Afternoon
U0340,O366441,2023-12-09,44.84,46,0,3.23,Morning
U0340,O691444,2023-11-16,24.0,35,0,3.53,Morning
U0341,O314776,2024-02-08,40.63,34,0,4.44,Late Night
U0341,O971612,2023-11-19,32.79,44,0,4.8,Late Night
U0342,O371380,2023-06-02,25.28,51,0,1.88,Late Night
U0342,O251168,2023-10-24,20.05,19,0,1.74,Afternoon
U0342,O218384,2023-12-21,14.11,61,0,4.74,Evening
U0342,O826262,2023-09-18,22.43,27,0,3.88,Afternoon
U0342,O437540,2024-02-06,13.94,14,0,1.27,Evening
U0343,O784153,2023-04-28,30.2,50,0,1.72,Morning
U0343,O109765,2023-05-19,9.46,37,0,1.82,Morning
U0343,O532525,2023-04-24,25.83,26,0,3.86,Late Night
U0343,O104959,2023-08-15,20.99,45,0,4.28,Evening
U0344,O725412,2024-01-25,17.8,41,1,3.03,Afternoon
U0344,O317291,2023-07-23,25.16,20,0,4.85,Evening
U0344,O341207,2023-09-22,19.03,32,1,2.93,Late Night
U0344,O463076,2023-07-16,20.27,10,0,0.5,Late Night
U0345,O351442,2023-10-14,24.04,32,1,0.4,Morning
U0345,O159314,2023-09-30,37.73,11,0,0.33,Late Night
U0345,O187110,2024-01-25,26.51,10,0,3.95,Late Night
U0346,O945453,2023-07-22,18.87,48,0,3.1,Late Night
U0346,O333670,2023-07-19,27.27,25,0,4.85,Afternoon
U0346,O374462,2023-09-29,30.46,28,0,2.89,Evening
U0348,O103881,2023-07-24,17.23,17,1,4.56,Afternoon
U0348,O421546,2023-12-21,30.09,25,0,0.4,Evening
U0348,O125530,2023-10-16,21.85,17,1,3.31,Morning
U0348,O230436,2024-02-07,2.97,31,1,0.83,Afternoon
U0349,O661143,2023-12-17,36.54,19,0,3.79,Morning
U0351,O407410,2023-09-18,25.92,47,0,1.11,Evening
U0351,O670986,2023-05-17,28.84,47,1,0.46,Afternoon
U0351,O131566,2023-11-01,36.31,33,0,0.97,Late Night
U0351,O339628,2024-01-28,25.7,37,0,4.53,Late Night
U0351,O359201,2023-06-29,23.79,53,0,3.53,Late Night
U0352,O226745,2023-05-06,33.48,44,1,3.04,Late Night
U0353,O977350,2024-01-20,10.93,10,0,0.12,Morning
U0353,O613796,2023-11-09,35.89,10,1,0.84,Late Night
U0353,O511998,2024-02-29,16.51,21,1,0.24,Evening
U0354,O480703,2023-12-01,28.06,33,1,2.22,Evening
U0355,O225613,2023-09-17,1.09,36,0,2.35,Evening
U0355,O936507,2023-03-13,32.44,50,1,3.67,Afternoon
U0356,O607704,2023-03-04,42.64,17,0,4.49,Late Night
U0356,O160282,2024-01-28,43.57,10,1,4.64,Late Night
U0356,O504964,2023-06-15,39.35,15,0,4.44,Morning
U0356,O428779,2023-05-10,36.57,32,1,1.44,Evening
U0357,O571069,2024-03-10,21.36,65,0,4.31,Evening
U0357,O464692,2024-03-02,30.02,24,0,1.2,Late Night
U0358,O961646,2024-02-14,26.92,36,1,4.7,Late Night
U0359,O187897,2024-02-23,27.65,25,0,3.2,Afternoon
U0359,O411294,2023-10-08,30.16,16,0,1.33,Late Night
U0359,O904042,2024-02-22,18.05,49,0,3.1,Morning
U0360,O784341,2023-10-22,29.35,23,1,0.22,Evening
U0360,O521648,2024-01-27,24.0,25,1,1.43,Morning
U0361,O941244,2023-12-10,13.42,42,0,2.65,Evening
U0361,O494833,2023-11-23,51.33,35,0,3.34,Morning
U0361,O131786,2024-01-01,23.99,39,0,2.98,Evening
U0361,O382868,2023-12-12,26.57,48,0,4.15,Late Night
U0361,O567997,2023-07-01,15.64,18,1,2.19,Evening
U0361,O680918,2023-05-29,18.61,19,1,4.41,Evening
U0361,O414380,2023-12-18,26.32,22,0,0.69,Morning
U0361,O782358,2024-01-01,29.49,22,1,3.17,Late Night
U0361,O920793,2023-09-24,23.47,41,0,3.54,Afternoon
U0362,O102928,2024-02-28,17.11,10,0,0.58,Late Night
U0363,O319248,2024-01-11,16.58,40,1,3.86,Morning
U0364,O468225,2024-01-18,19.28,10,0,4.18,Afternoon
U0364,O127426,2023-11-12,33.77,18,1,1.7,Late Night
U0365,O249515,2023-05-22,24.69,56,0,2.19,Morning
U0365,O984156,2024-03-10,22.0,50,0,1.37,Evening
U0366,O837902,2023-09-14,23.45,34,0,0.09,Evening
U0367,O290091,2024-03-01,16.71,25,1,3.54,Afternoon
U0367,O796001,2023-11-12,40.25,28,1,3.44,Morning
U0367,O492508,2023-09-30,24.81,36,0,0.85,Evening
U0367,O510646,2024-02-26,33.36,23,1,1.61,Morning
U0367,O344856,2023-11-08,24.31,41,1,0.27,Evening
U0368,O639877,2024-03-02,7.99,23,1,1.88,Afternoon
U0368,O700322,2024-01-06,14.64,48,1,2.65,Afternoon
U0368,O338198,2024-01-23,40.94,60,1,1.85,Afternoon
U0368,O681243,2024-02-23,26.72,35,0,4.09,Afternoon
U0368,O985054,2024-03-13,18.09,49,0,1.12,Evening
U0369,O517011,2024-02-03,7.55,24,1,4.35,Late Night
U0369,O606399,2024-01-22,37.51,17,0,0.67,Evening
U0369,O889125,2023-11-04,42.51,26,0,3.05,Evening
U0370,O611315,2024-02-22,32.1,34,0,2.08,Late Night
U0370,O641833,2024-02-20,27.77,33,0,0.56,Afternoon
U0371,O177734,2024-03-01,23.07,43,0,0.87,Evening
U0371,O918851,2023-09-03,40.99,23,0,4.02,Afternoon
U0371,O658457,2024-01-03,12.94,23,0,4.82,Morning
U0371,O261545,2023-12-13,22.24,20,1,4.53,Afternoon
U0371,O699255,2023-07-18,19.03,10,0,0.37,Late Night
U0371,O456211,2023-10-31,28.29,10,1,2.74,Morning
U0371,O591127,2023-10-05,32.92,42,0,3.81,Morning
U0372,O829950,2023-12-18,38.24,30,0,0.02,Late Night
U0372,O398030,2023-11-05,16.76,49,0,0.44,Evening
U0372,O254525,2023-10-17,29.11,20,1,3.4,Afternoon
U0372,O808537,2023-07-13,29.44,30,1,3.2,Evening
U0372,O692947,2024-02-25,33.66,29,0,2.64,Morning
U0373,O477157,2023-11-08,13.47,58,1,4.75,Afternoon
U0373,O741507,2024-03-13,18.99,52,0,0.17,Morning
U0374,O192199,2023-11-29,29.59,54,0,2.29,Afternoon
U0374,O432187,2024-02-14,32.23,32,1,3.58,Evening
U0375,O581005,2023-09-17,20.09,30,0,2.01,Late Night
U0375,O506906,2023-05-19,18.32,14,0,4.76,Morning
U0375,O817084,2023-03-16,10.49,21,1,4.99,Evening
U0375,O953933,2023-12-05,18.83,53,0,4.17,Evening
U0375,O820380,2023-06-05,10.48,10,0,0.58,Evening
U0375,O216775,2024-01-14,19.44,28,0,2.51,Late Night
U0375,O498300,2023-02-15,23.23,37,1,0.49,Afternoon
U0375,O605241,2023-09-18,30.36,10,1,4.64,Morning
U0377,O682753,2024-02-06,48.88,56,0,1.34,Morning
U0377,O691297,2023-12-26,14.34,47,0,0.61,Morning
U0377,O638569,2024-01-24,29.96,27,0,1.32,Evening
U0378,O959045,2023-11-29,25.87,19,1,3.68,Morning
U0378,O655462,2023-12-31,18.84,31,1,2.59,Evening
U0378,O827402,2023-09-15,9.33,41,0,3.17,Morning
U0378,O886427,2023-10-13,39.33,36,1,0.76,Evening
U0378,O389006,2024-02-08,17.6,29,0,4.29,Late Night
U0378,O888797,2023-02-04,35.48,50,0,3.66,Late Night
U0378,O825311,2023-07-07,20.88,13,1,3.35,Evening
U0380,O759834,2024-01-17,35.35,22,0,2.79,Evening
U0381,O292268,2023-04-30,15.28,15,1,0.82,Evening
U0381,O949977,2023-09-07,23.05,56,1,4.2,Afternoon
U0381,O618982,2023-07-08,38.97,41,0,0.86,Late Night
U0381,O730175,2023-04-19,5.93,10,0,1.81,Evening
U0381,O318126,2023-04-29,19.29,49,1,1.44,Late Night
U0381,O672703,2024-02-06,20.72,55,0,3.96,Afternoon
U0381,O329632,2024-02-15,25.46,32,1,4.93,Evening
U0383,O675147,2023-07-07,24.88,31,0,4.25,Morning
U0383,O161779,2023-11-04,30.32,10,0,3.37,Evening
U0384,O808074,2023-11-20,17.77,40,0,4.87,Morning
U0385,O286571,2024-02-25,29.41,45,1,3.08,Afternoon
U0385,O314202,2024-01-06,31.37,27,1,1.15,Morning
U0386,O319015,2023-11-12,29.86,72,1,4.08,Late Night
U0386,O378796,2023-05-28,13.02,28,1,2.08,Evening
U0387,O807597,2023-11-25,42.34,40,1,0.66,Late Night
U0387,O185666,2023-09-09,27.26,38,0,0.44,Morning
U0387,O333931,2024-03-04,15.22,25,0,2.27,Evening
U0388,O845866,2023-09-27,5.43,14,0,3.48,Morning
U0388,O456423,2023-12-10,26.67,21,0,2.15,Evening
U0388,O853604,2023-12-16,22.06,34,0,3.42,Evening
U0388,O641301,2023-04-14,21.18,46,1,1.58,Afternoon
U0388,O952902,2024-03-06,36.63,49,0,0.53,Morning
U0388,O443401,2023-11-26,23.52,51,1,4.8,Afternoon
U0389,O580702,2024-01-28,36.05,38,1,2.2,Evening
U0391,O742059,2023-11-10,26.88,52,0,3.12,Morning
U0391,O818687,2023-11-22,39.77,45,1,3.39,Afternoon
U0392,O974261,2024-01-15,43.48,49,1,2.14,Late Night
U0392,O919409,2023-08-05,45.01,48,1,0.34,Afternoon
U0392,O307526,2023-11-25,23.94,42,1,0.95,Afternoon
U0393,O581537,2023-12-31,23.97,23,0,3.73,Afternoon
U0394,O838705,2023-08-26,33.2,27,1,1.49,Morning
U0394,O797600,2023-12-14,26.77,40,1,1.18,Afternoon
U0394,O101607,2023-06-19,30.85,44,1,1.74,Afternoon
U0394,O373298,2023-03-12,27.26,10,0,2.9,Evening
U0394,O597303,2023-08-19,47.8,23,0,1.37,Late Night
U0394,O257306,2023-10-02,20.17,44,0,4.02,Afternoon
U0394,O323112,2023-04-27,29.7,36,1,0.88,Morning
U0395,O919482,2024-02-02,18.34,18,0,3.91,Afternoon
U0395,O575125,2024-01-29,30.87,33,0,4.02,Late Night
U0395,O898991,2023-06-14,29.08,43,0,1.81,Afternoon
U0395,O728030,2023-07-27,37.52,52,0,3.03,Evening
U0395,O383527,2023-10-08,36.77,37,0,3.02,Morning
U0395,O518882,2023-07-20,34.99,50,1,2.55,Evening
U0395,O140262,2023-10-12,19.02,23,0,4.83,Late Night
U0396,O453884,2024-02-26,32.34,48,0,3.11,Evening
U0396,O648407,2024-03-03,16.37,65,0,3.41,Morning
U0396,O430429,2023-08-11,23.72,15,0,1.68,Morning
U0397,O394772,2023-06-26,23.62,12,1,3.86,Afternoon
U0397,O435681,2023-03-20,23.38,31,1,3.34,Morning
U0399,O439403,2023-08-05,30.92,52,0,0.84,Morning
U0399,O556435,2023-08-07,25.88,36,1,4.72,Late Night
U0399,O808481,2023-06-24,8.32,25,1,3.82,Morning
U0399,O492949,2023-10-09,33.71,30,0,3.12,Late Night
U0399,O571529,2023-12-24,29.85,30,0,3.0,Evening
U0400,O179711,2023-07-09,30.42,22,1,3.4,Afternoon
U0400,O333597,2023-06-28,14.53,45,0,0.94,Morning
U0400,O367800,2023-08-19,23.55,30,0,3.5,Afternoon
U0400,O891894,2024-01-05,34.07,42,0,3.46,Evening
U0400,O682476,2023-06-29,12.23,52,0,3.31,Evening
U0402,O148838,2024-02-15,0.14,33,0,3.95,Late Night
U0402,O828285,2023-10-02,9.28,28,0,0.39,Late Night
U0402,O794497,2023-03-13,20.42,50,0,4.2,Morning
U0403,O741627,2024-01-25,21.98,58,1,1.3,Afternoon
U0403,O285770,2024-01-27,28.5,26,0,1.91,Late Night
U0404,O712666,2024-01-04,22.32,40,1,0.71,Evening
U0404,O657807,2023-12-04,34.87,51,0,3.5,Morning
U0404,O728956,2023-11-24,29.86,10,0,2.78,Evening
U0404,O806826,2024-03-05,14.11,42,0,2.12,Morning
U0405,O753689,2023-09-02,12.89,35,1,0.78,Late Night
U0405,O518158,2024-03-11,32.3,29,1,0.08,Morning
U0405,O908250,2023-12-23,20.78,26,0,2.12,Evening
U0405,O525966,2023-09-29,37.07,44,0,2.97,Morning
U0405,O310694,2024-01-25,46.66,50,1,3.4,Morning
U0406,O361041,2024-01-11,9.68,12,0,2.29,Evening
U0406,O922849,2023-08-12,30.92,43,0,1.68,Afternoon
U0407,O361046,2023-12-07,23.24,12,0,0.4,Afternoon
U0408,O165206,2023-12-21,33.29,39,0,2.32,Evening
U0408,O581891,2024-02-07,25.46,31,0,0.01,Evening
U0408,O324310,2023-10-27,28.26,33,0,2.83,Afternoon
U0409,O402262,2023-08-14,35.96,58,1,1.48,Afternoon
U0409,O536060,2023-12-12,22.04,10,0,3.67,Late Night
U0409,O523026,2023-09-11,34.69,13,0,3.93,Evening
U0409,O391922,2024-02-07,17.82,46,1,4.51,Late Night
U0410,O830002,2023-06-21,12.5,35,0,0.49,Late Night
U0410,O378169,2024-01-10,26.64,38,1,1.08,Late Night
U0410,O235047,2023-10-24,28.57,64,1,1.17,Evening
U0410,O128830,2023-09-27,12.37,10,0,0.16,Late Night
U0410,O750831,2023-05-28,45.22,62,0,2.38,Afternoon
U0410,O492963,2023-04-14,23.02,54,1,4.48,Afternoon
U0410,O277587,2024-01-13,22.02,30,0,3.69,Late Night
U0412,O832228,2023-02-22,40.89,42,0,0.14,Morning
U0412,O448899,2023-05-16,28.41,30,0,3.57,Morning
U0412,O649633,2023-04-04,17.59,27,0,1.2,Morning
U0413,O904855,2023-06-27,26.86,37,1,2.53,Evening
U0413,O593938,2024-01-02,31.45,40,0,2.68,Afternoon
U0413,O723536,2023-09-05,24.41,16,0,3.01,Evening
U0413,O634968,2023-12-19,23.52,28,1,1.47,Afternoon
U0414,O159790,2023-06-27,26.08,12,1,3.2,Afternoon
U0414,O700173,2023-09-19,31.96,21,0,4.94,Late Night
U0415,O385199,2023-09-10,33.65,22,1,0.7,Afternoon
U0415,O378577,2023-02-16,18.56,34,1,2.03,Evening
U0415,O227878,2023-05-26,31.19,64,0,0.56,Evening
U0415,O593936,2023-10-16,16.52,35,1,3.07,Morning
U0415,O679823,2023-01-08,25.08,27,1,0.6,Morning
U0415,O748513,2023-07-25,19.89,15,0,3.42,Morning
U0416,O273625,2024-01-26,32.26,10,0,0.47,Evening
U0416,O996606,2024-03-12,29.53,41,1,3.63,Late Night
U0416,O460372,2023-09-04,34.18,30,0,1.63,Morning
U0416,O924028,2023-09-24,2.18,57,0,4.87,Late Night
U0417,O588260,2024-03-04,12.33,42,0,0.6,Morning
U0417,O653667,2023-12-12,24.52,31,1,3.48,Evening
U0417,O768465,2023-10-05,11.25,20,0,3.96,Morning
U0418,O894599,2023-12-24,41.76,32,1,0.79,Evening
U0418,O857861,2023-10-17,24.32,20,1,3.06,Evening
U0420,O709451,2024-01-25,16.4,28,1,3.0,Afternoon
U0421,O557486,2023-04-05,27.18,56,1,0.77,Evening
U0421,O134571,2023-11-16,9.59,36,0,4.38,Evening
U0421,O635518,2023-06-02,7.65,43,0,3.27,Afternoon
U0421,O643863,2023-04-17,40.24,25,0,4.14,Evening
U0421,O751336,2023-03-14,12.46,38,1,2.63,Morning
U0421,O295659,2023-09-15,10.24,48,0,2.51,Afternoon
U0422,O336830,2023-12-29,19.05,41,0,2.81,Afternoon
U0423,O500077,2023-11-21,27.73,50,0,4.07,Late Night
U0423,O815400,2024-01-21,24.99,52,0,3.07,Afternoon
U0424,O767482,2023-12-20,31.91,10,1,3.96,Late Night
U0425,O574296,2023-12-29,16.83,48,0,2.64,Late Night
U0425,O417319,2023-08-08,23.88,22,1,3.08,Late Night
U0427,O301107,2024-02-20,41.22,27,1,1.19,Morning
U0427,O385069,2023-05-25,28.29,21,1,0.8,Morning
U0427,O937762,2024-01-07,29.53,31,0,0.33,Evening
U0428,O622419,2023-07-03,16.97,35,0,1.92,Afternoon
U0428,O263479,2023-05-04,51.82,25,1,3.95,Late Night
U0428,O433175,2023-11-03,21.33,29,0,3.19,Late Night
U0428,O710572,2024-01-26,24.45,32,1,4.8,Afternoon
U0429,O819935,2023-07-20,13.55,47,0,1.5,Morning
U0429,O325075,2023-09-26,21.65,60,0,2.72,Morning
U0429,O206887,2023-07-06,28.78,29,0,3.29,Morning
U0430,O145606,2023-07-25,29.64,12,0,0.83,Morning
U0430,O901431,2024-03-13,24.37,38,1,3.05,Evening
U0430,O513831,2023-06-23,15.73,60,1,0.91,Late Night
U0431,O602009,2023-10-06,24.38,15,1,1.14,Evening
U0432,O943354,2023-11-20,23.45,28,0,1.02,Afternoon
U0432,O903765,2023-07-22,18.81,54,0,4.18,Afternoon
U0432,O856530,2023-06-03,26.41,12,0,2.18,Late Night
U0432,O533420,2023-09-14,11.53,39,1,3.42,Evening
U0432,O393702,2024-03-13,15.55,36,0,0.86,Afternoon
U0433,O391040,2024-01-22,17.04,12,0,0.56,Afternoon
U0433,O812495,2024-02-09,17.09,48,0,0.01,Evening
U0435,O451679,2023-12-02,23.7,26,0,2.81,Morning
U0435,O690301,2023-08-25,34.89,42,1,3.95,Morning
U0435,O779044,2024-02-05,33.83,66,1,0.93,Afternoon
U0435,O105704,2023-04-23,24.37,33,0,4.25,Afternoon
U0435,O544162,2023-09-25,26.29,34,0,1.53,Afternoon
U0436,O926064,2023-12-16,25.04,32,0,4.12,Afternoon
U0436,O623538,2024-02-20,35.56,40,0,4.28,Afternoon
U0436,O387832,2023-03-25,28.94,50,0,2.43,Evening
U0436,O623048,2023-08-25,34.53,41,0,2.13,Late Night
U0436,O186728,2023-03-08,9.83,29,0,3.58,Late Night
U0437,O123560,2024-01-10,21.81,14,1,1.36,Late Night
U0438,O945377,2023-09-02,34.16,52,0,0.85,Morning
U0439,O398510,2023-07-11,22.32,24,0,0.93,Late Night
U0439,O226866,2023-08-14,19.83,27,0,1.24,Evening
U0439,O646588,2024-02-19,28.06,35,0,3.21,Late Night
U0439,O744158,2024-02-23,15.06,52,0,3.45,Morning
U0440,O142738,2024-01-31,21.4,59,1,4.12,Evening
U0441,O954840,2023-10-15,38.47,51,1,1.17,Afternoon
U0441,O924029,2023-10-09,5.62,36,0,0.93,Late Night
U0441,O496605,2023-12-09,23.51,21,0,2.19,Afternoon
U0442,O156625,2023-08-13,23.46,53,1,3.26,Afternoon
U0442,O813708,2023-11-15,14.34,22,0,0.28,Morning
U0442,O291659,2023-05-14,6.81,63,0,0.99,Late Night
U0442,O272097,2023-10-11,31.06,29,1,0.1,Morning
U0443,O200353,2024-03-09,37.74,47,0,3.14,Evening
U0443,O513113,2023-12-15,17.19,68,0,4.5,Afternoon
U0443,O855036,2023-11-22,23.26,41,0,3.29,Afternoon
U0443,O806475,2024-01-14,33.96,29,1,3.5,Late Night
U0443,O297057,2024-01-08,23.14,27,0,4.44,Morning
U0444,O379360,2023-12-15,16.58,15,1,4.41,Late Night
U0444,O226560,2023-08-24,26.4,41,1,3.5,Morning
U0444,O741316,2023-11-15,16.93,33,1,4.39,Evening
U0444,O554412,2023-08-20,30.61,27,1,4.35,Morning
U0444,O355628,2023-11-19,21.48,28,1,2.8,Late Night
U0444,O380199,2023-05-26,0.87,41,1,1.68,Afternoon
U0445,O687497,2023-09-21,30.61,52,0,1.27,Evening
U0445,O250348,2023-10-08,36.98,30,0,0.56,Late Night
U0445,O740546,2023-12-30,20.15,18,1,3.29,Morning
U0446,O537350,2023-06-02,25.77,10,0,4.38,Afternoon
U0446,O289506,2023-01-06,15.58,37,0,1.4,Evening
U0446,O982879,2023-09-03,36.22,32,0,1.33,Morning
U0446,O489512,2023-01-07,24.11,28,1,4.07,Evening
U0446,O777058,2023-05-08,31.73,17,0,0.28,Afternoon
U0448,O298831,2024-01-26,26.83,51,1,4.16,Evening
U0448,O658459,2023-12-19,14.6,31,1,4.92,Afternoon
U0448,O514097,2024-01-05,9.38,13,0,0.22,Afternoon
U0449,O141410,2023-04-24,17.07,30,1,3.64,Afternoon
U0449,O539268,2024-01-13,30.88,24,0,2.57,Late Night
U0450,O583263,2023-11-05,25.46,46,0,3.9,Evening
U0450,O334625,2024-02-25,25.26,36,0,0.67,Afternoon
U0450,O306337,2023-07-22,17.32,23,0,4.6,Evening
U0450,O561480,2023-11-14,28.14,24,1,1.8,Afternoon
U0451,O383884,2023-09-17,40.08,19,0,2.12,Late Night
U0451,O807628,2023-10-28,11.31,24,0,0.7,Afternoon
U0451,O544629,2023-08-05,27.9,40,1,3.05,Late Night
U0451,O979947,2023-12-23,37.55,53,1,3.76,Afternoon
U0452,O181947,2023-05-05,31.79,10,0,2.78,Late Night
U0452,O514521,2023-07-23,17.59,47,1,3.44,Afternoon
U0452,O867915,2023-08-22,7.58,28,1,4.31,Afternoon
U0452,O452646,2023-09-03,29.83,53,0,3.11,Afternoon
U0452,O294162,2023-02-25,28.88,32,1,4.22,Afternoon
U0452,O665892,2023-11-12,17.21,12,0,2.33,Late Night
U0452,O502894,2023-07-20,19.25,34,1,0.84,Afternoon
U0452,O470334,2023-08-22,24.0,38,0,0.65,Late Night
U0452,O868475,2023-09-01,24.96,60,0,0.55,Evening
U0452,O506088,2024-01-25,32.34,34,0,4.47,Afternoon
